"cluster","pd","lgd dwt","ead","num ctp","sett","is","acca","cod type","cod stato","lgd pag"
"005116_28856",0.0719020006,0.2380512773,702.467521962938,301041,5,0.3,2.21565e-05,0,0,0.2022362627
"005109_99633",0.0027976946,0.194392398,16199.8196945214,446020,5,0.3,9.9417e-06,0,0,0.1584937769
"005111_74273",0.0077907016,0.2131025561,3779.24210600765,422315,5,0.3,8.844e-06,0,0,0.1762346968
"014114_67",0.0301877432,0.344091389,495345.65438059,1455,14,0.3,0.0018171292,0,0,0.3244659662
"005116_18998",0.0719020006,0.2380512773,43659.172524719,301041,5,0.3,2.21565e-05,0,0,0.2022362627
"005115_11420",0.0407148977,0.2298021679,104161.630671163,198294,5,0.3,5.23093e-05,0,0,0.1945576752
"005110_6935",0.0050928948,0.2066847819,109631.060859438,286110,5,0.3,3.81605e-05,0,0,0.170589917
"613109_2209",0.0027311171,0.2412404152,48493.1695350149,23989,13,0.3,0.0001376287,0,0,0.2003579723
"005116_44788",0.0719020006,0.2380512773,87866.794309503,301041,5,0.3,2.21565e-05,0,0,0.2022362627
"610110_2933",0.004965357,0.2584059762,132589.3995796,13295,10,0.3,0.0002663993,0,0,0.2214389639
"005111_49526",0.0077907016,0.2131025561,28697.9410138567,422315,5,0.3,8.844e-06,0,0,0.1762346968
"005113_34948",0.0192875484,0.2052906677,66431.1256242785,373889,5,0.3,1.1033e-05,0,0,0.1686317579
"005113_32235",0.0192875484,0.2052906677,67156.1116303145,373889,5,0.3,1.1033e-05,0,0,0.1686317579
"148609_2",0.0033027351,0.6185344186,3260886.55948196,10,48,0.6348679158,0.1817853408,0,0,0.4965344344
"005111_54093",0.0077907016,0.2131025561,92021.1259717761,422315,5,0.3,8.844e-06,0,0,0.1762346968
"010111_2926",0.0078877416,0.3623583664,459659.949244813,6995,10,0.3,0.0002757108,0,0,0.3377475249
"014111_1298",0.0080155154,0.3471577782,1760774.61991752,2128,14,0.3,0.0006713237,0,0,0.3277242384
"013118_149",0.2484575998,0.2910811885,424852.451859238,3329,13,0.3,0.004369086,0,0,0.2670195573
"005108_37737",0.001698804,0.1845801877,163547.137856718,418091,5,0.3,1.72258e-05,0,0,0.150151248
"013109_4291",0.0029961568,0.3022664322,65987.3593456188,21266,13,0.3,0.0001637368,0,0,0.2729529062
"005103_14478",3e-04,0.1829700477,38082.3584883049,401848,5,0.3,4.119e-05,0,0,0.1483535962
"005103_8579",3e-04,0.1829700477,2425.56652783748,401848,5,0.3,4.119e-05,0,0,0.1483535962
"013109_965",0.0029961568,0.3022664322,369172.982568691,21266,13,0.3,0.0001637368,0,0,0.2729529062
"005108_23043",0.001698804,0.1845801877,222511.453485085,418091,5,0.3,1.72258e-05,0,0,0.150151248
"005109_65065",0.0027976946,0.194392398,58151.7948789591,446020,5,0.3,9.9417e-06,0,0,0.1584937769
"005111_55658",0.0077907016,0.2131025561,24595.8775322165,422315,5,0.3,8.844e-06,0,0,0.1762346968
"005108_38266",0.001698804,0.1845801877,2414.74330144917,418091,5,0.3,1.72258e-05,0,0,0.150151248
"010210_188",0.0050726607,0.3833340986,778744.799299284,335,10,0.3095368612,0.0020258908,0,0,0.3643891089
"005109_17545",0.0027976946,0.194392398,38740.4737647872,446020,5,0.3,9.9417e-06,0,0,0.1584937769
"005108_49421",0.001698804,0.1845801877,108346.380686734,418091,5,0.3,1.72258e-05,0,0,0.150151248
"020115_452",0.0452024197,0.3682038354,25213.1240119895,1432,20,0.3,0.0014583417,0,0,0.3511981627
"005115_4543",0.0407148977,0.2298021679,86024.04005243,198294,5,0.3,5.23093e-05,0,0,0.1945576752
"005109_62103",0.0027976946,0.194392398,70198.6027569921,446020,5,0.3,9.9417e-06,0,0,0.1584937769
"005113_89869",0.0192875484,0.2052906677,29401.7656796052,373889,5,0.3,1.1033e-05,0,0,0.1686317579
"005107_86961",0.0010022497,0.1770468884,4676.79707582735,473315,5,0.3,9.4484e-06,0,0,0.1409145217
"610113_2153",0.0190444343,0.2541844241,43983.7153087836,13219,10,0.3,0.0002783597,0,0,0.2184566005
"005115_787",0.0407148977,0.2298021679,145992.891804663,198294,5,0.3,5.23093e-05,0,0,0.1945576752
"005111_65191",0.0077907016,0.2131025561,7253.00403515196,422315,5,0.3,8.844e-06,0,0,0.1762346968
"005109_82975",0.0027976946,0.194392398,3011.5519654521,446020,5,0.3,9.9417e-06,0,0,0.1584937769
"005111_43392",0.0077907016,0.2131025561,45002.304268041,422315,5,0.3,8.844e-06,0,0,0.1762346968
"005111_23537",0.0077907016,0.2131025561,1276.34725256253,422315,5,0.3,8.844e-06,0,0,0.1762346968
"005109_55984",0.0027976946,0.194392398,185043.373778968,446020,5,0.3,9.9417e-06,0,0,0.1584937769
"005111_24387",0.0077907016,0.2131025561,3945.21456473296,422315,5,0.3,8.844e-06,0,0,0.1762346968
"005107_94919",0.0010022497,0.1770468884,30533.7185441151,473315,5,0.3,9.4484e-06,0,0,0.1409145217
"005111_74999",0.0077907016,0.2131025561,59591.6986447403,422315,5,0.3,8.844e-06,0,0,0.1762346968
"005115_9561",0.0407148977,0.2298021679,136806.342412806,198294,5,0.3,5.23093e-05,0,0,0.1945576752
"005111_32153",0.0077907016,0.2131025561,16030.461279983,422315,5,0.3,8.844e-06,0,0,0.1762346968
"005109_45862",0.0027976946,0.194392398,37232.6838189733,446020,5,0.3,9.9417e-06,0,0,0.1584937769
"005111_12074",0.0077907016,0.2131025561,10961.7061785396,422315,5,0.3,8.844e-06,0,0,0.1762346968
"610113_235",0.0190444343,0.2541844241,35920.4939284194,13219,10,0.3,0.0002783597,0,0,0.2184566005
"005107_40604",0.0010022497,0.1770468884,62274.9153099893,473315,5,0.3,9.4484e-06,0,0,0.1409145217
"005107_30023",0.0010022497,0.1770468884,55450.7380468039,473315,5,0.3,9.4484e-06,0,0,0.1409145217
"005109_4286",0.0027976946,0.194392398,190.053737289994,446020,5,0.3,9.9417e-06,0,0,0.1584937769
"148117_0",0.1498,0.3208999939,23250.1,1,48,0.3593,1,0,0,0.1989
"005113_64112",0.0192875484,0.2052906677,3659.00668496889,373889,5,0.3,1.1033e-05,0,0,0.1686317579
"610112_1573",0.0120433414,0.333401636,23582.9032346285,6411,10,0.3,0.0003726444,0,0,0.2984108999
"005117_734",0.1348372139,0.2285550364,36753.7508134519,54930,5,0.3,9.56534e-05,0,0,0.1926846469
"005106_9414",0.0006999989,0.1701066993,34443.3094887361,288177,5,0.3,4.76813e-05,0,0,0.1366911003
"013109_3252",0.0029961568,0.3022664322,415437.473462884,21266,13,0.3,0.0001637368,0,0,0.2729529062
"005109_72293",0.0027976946,0.194392398,21430.6126522105,446020,5,0.3,9.9417e-06,0,0,0.1584937769
"610110_881",0.004965357,0.2584059762,92192.95826067,13295,10,0.3,0.0002663993,0,0,0.2214389639
"005103_14370",3e-04,0.1829700477,23599.1698847669,401848,5,0.3,4.119e-05,0,0,0.1483535962
"005113_18297",0.0192875484,0.2052906677,29857.9903719513,373889,5,0.3,1.1033e-05,0,0,0.1686317579
"610108_3227",0.0017761099,0.2271846929,7583.3468426705,19925,10,0.3,0.0001727734,0,0,0.1889379183
"005106_18246",0.0006999989,0.1701066993,212538.579100807,288177,5,0.3,4.76813e-05,0,0,0.1366911003
"619109_319",0.0027705954,0.206955942,6146.30945400652,5621,19,0.3,0.0005584566,0,0,0.1683839318
"005107_18891",0.0010022497,0.1770468884,11401.8549684034,473315,5,0.3,9.4484e-06,0,0,0.1409145217
"013113_409",0.0192441776,0.3523388444,1085928.65584734,4192,13,0.3,0.0006297629,0,0,0.3297432605
"010512_60",0.012530917,0.2668023993,10552078.6740631,122,10,0.3734713204,0.01156946,0,0,0.2525000206
"005107_76687",0.0010022497,0.1770468884,1124.97727453454,473315,5,0.3,9.4484e-06,0,0,0.1409145217
"005108_29338",0.001698804,0.1845801877,24999.4101241835,418091,5,0.3,1.72258e-05,0,0,0.150151248
"010418_4",0.2121990206,0.3126214594,97003.9691255326,20,10,0.3513494391,0.1372551326,0,0,0.2963503456
"005111_4854",0.0077907016,0.2131025561,42096.2546750794,422315,5,0.3,8.844e-06,0,0,0.1762346968
"010107_4468",0.0012109317,0.3182074048,147237.589903338,10648,10,0.3,0.0002074247,0,0,0.2828475707
"005116_30538",0.0719020006,0.2380512773,30852.9062004381,301041,5,0.3,2.21565e-05,0,0,0.2022362627
"005113_38036",0.0192875484,0.2052906677,177.061211020545,373889,5,0.3,1.1033e-05,0,0,0.1686317579
"610109_4292",0.0027198264,0.2444973574,32351.3177764354,54007,10,0.3,5.39604e-05,0,0,0.2033755871
"013117_281",0.1204875019,0.3197459261,192101.77177294,1001,13,0.3,0.0033143039,0,0,0.2976881973
"010109_1568",0.0029333702,0.2917150744,189936.108960633,37718,10,0.3,0.0001115956,0,0,0.2597947567
"614108_838",0.0016597415,0.2764503557,130973.000553756,6477,14,0.3,0.0004377164,0,0,0.2438755272
"610108_529",0.0017761099,0.2271846929,53626.2328338095,19925,10,0.3,0.0001727734,0,0,0.1889379183
"005116_39149",0.0719020006,0.2380512773,28011.8158748226,301041,5,0.3,2.21565e-05,0,0,0.2022362627
"005108_6338",0.001698804,0.1845801877,79946.4984076706,418091,5,0.3,1.72258e-05,0,0,0.150151248
"005109_74059",0.0027976946,0.194392398,123402.228311797,446020,5,0.3,9.9417e-06,0,0,0.1584937769
"610109_11175",0.0027198264,0.2444973574,262.014601980711,54007,10,0.3,5.39604e-05,0,0,0.2033755871
"005109_48674",0.0027976946,0.194392398,168408.550971392,446020,5,0.3,9.9417e-06,0,0,0.1584937769
"005111_48839",0.0077907016,0.2131025561,30161.3873907248,422315,5,0.3,8.844e-06,0,0,0.1762346968
"010111_3317",0.0078877416,0.3623583664,153991.820281952,6995,10,0.3,0.0002757108,0,0,0.3377475249
"005111_99336",0.0077907016,0.2131025561,48493.2464086494,422315,5,0.3,8.844e-06,0,0,0.1762346968
"005113_56515",0.0192875484,0.2052906677,25297.8251545526,373889,5,0.3,1.1033e-05,0,0,0.1686317579
"005107_65797",0.0010022497,0.1770468884,33900.3380491583,473315,5,0.3,9.4484e-06,0,0,0.1409145217
"005115_773",0.0407148977,0.2298021679,167253.224607205,198294,5,0.3,5.23093e-05,0,0,0.1945576752
"013109_2684",0.0029961568,0.3022664322,236914.03590067,21266,13,0.3,0.0001637368,0,0,0.2729529062
"005113_43702",0.0192875484,0.2052906677,17708.8853684736,373889,5,0.3,1.1033e-05,0,0,0.1686317579
"005113_60318",0.0192875484,0.2052906677,34250.8860350865,373889,5,0.3,1.1033e-05,0,0,0.1686317579
"613115_102",0.0430006652,0.2404885983,17942.9868660231,8134,13,0.3,0.0022817224,0,0,0.2076795881
"005107_98703",0.0010022497,0.1770468884,11069.2223853247,473315,5,0.3,9.4484e-06,0,0,0.1409145217
"005116_5547",0.0719020006,0.2380512773,6800.64779099702,301041,5,0.3,2.21565e-05,0,0,0.2022362627
"005109_61980",0.0027976946,0.194392398,38737.4935237389,446020,5,0.3,9.9417e-06,0,0,0.1584937769
"005108_26095",0.001698804,0.1845801877,30088.1743586504,418091,5,0.3,1.72258e-05,0,0,0.150151248
"005108_48442",0.001698804,0.1845801877,105070.804575535,418091,5,0.3,1.72258e-05,0,0,0.150151248
"005111_95403",0.0077907016,0.2131025561,28240.2346869502,422315,5,0.3,8.844e-06,0,0,0.1762346968
"005106_14796",0.0006999989,0.1701066993,243394.771138826,288177,5,0.3,4.76813e-05,0,0,0.1366911003
"005103_20002",3e-04,0.1829700477,17533.1662173867,401848,5,0.3,4.119e-05,0,0,0.1483535962
"005107_40723",0.0010022497,0.1770468884,42483.4949722793,473315,5,0.3,9.4484e-06,0,0,0.1409145217
"005115_18898",0.0407148977,0.2298021679,62899.2588223668,198294,5,0.3,5.23093e-05,0,0,0.1945576752
"612114_29",0.0306812311,0.2997941118,7396.38605003008,80,12,0.3,0.0310837647,0,0,0.2651080431
"005117_1559",0.1348372139,0.2285550364,16206.3836205172,54930,5,0.3,9.56534e-05,0,0,0.1926846469
"013209_92",0.0032590147,0.3320040684,51834.2555651779,224,13,0.3082886754,0.0034441459,0,0,0.3117411863
"005107_2724",0.0010022497,0.1770468884,6596.8251535954,473315,5,0.3,9.4484e-06,0,0,0.1409145217
"005107_84627",0.0010022497,0.1770468884,39163.7969418664,473315,5,0.3,9.4484e-06,0,0,0.1409145217
"005116_13618",0.0719020006,0.2380512773,40496.7208926872,301041,5,0.3,2.21565e-05,0,0,0.2022362627
"613109_5663",0.0027311171,0.2412404152,21268.9178825024,23989,13,0.3,0.0001376287,0,0,0.2003579723
"005111_56001",0.0077907016,0.2131025561,12653.2741003898,422315,5,0.3,8.844e-06,0,0,0.1762346968
"610116_593",0.0727921745,0.2378948452,112474.543673867,5329,10,0.3,0.0009189737,0,0,0.2022825353
"610109_935",0.0027198264,0.2444973574,19553.1916946341,54007,10,0.3,5.39604e-05,0,0,0.2033755871
"005115_1584",0.0407148977,0.2298021679,63025.7316471365,198294,5,0.3,5.23093e-05,0,0,0.1945576752
"005111_33458",0.0077907016,0.2131025561,38879.0907580851,422315,5,0.3,8.844e-06,0,0,0.1762346968
"005109_84596",0.0027976946,0.194392398,73890.0739440871,446020,5,0.3,9.9417e-06,0,0,0.1584937769
"014109_446",0.0031804513,0.309152815,709281.98498216,7459,14,0.3,0.0007775373,0,0,0.2876379483
"005107_43653",0.0010022497,0.1770468884,35099.0662055401,473315,5,0.3,9.4484e-06,0,0,0.1409145217
"014116_129",0.0809701449,0.3564859492,130334.835436147,300,14,0.3,0.0060774684,0,0,0.3368719363
"010111_199",0.0078877416,0.3623583664,11850.5013562918,6995,10,0.3,0.0002757108,0,0,0.3377475249
"018115_86",0.0470516498,0.2118185713,14474.2990826314,2631,18,0.3,0.0024579345,0,0,0.1967802201
"005111_110500",0.0077907016,0.2131025561,49770.8303698459,422315,5,0.3,8.844e-06,0,0,0.1762346968
"005107_103490",0.0010022497,0.1770468884,128736.830917526,473315,5,0.3,9.4484e-06,0,0,0.1409145217
"005116_27870",0.0719020006,0.2380512773,79521.9171433777,301041,5,0.3,2.21565e-05,0,0,0.2022362627
"010114_1408",0.0303541766,0.3453903079,287688.265731347,5595,10,0.3,0.0006182481,0,0,0.3217238645
"005107_2189",0.0010022497,0.1770468884,52819.3849915373,473315,5,0.3,9.4484e-06,0,0,0.1409145217
"005113_53587",0.0192875484,0.2052906677,2177.43714477513,373889,5,0.3,1.1033e-05,0,0,0.1686317579
"005109_36432",0.0027976946,0.194392398,112332.834935561,446020,5,0.3,9.9417e-06,0,0,0.1584937769
"013111_1348",0.0078362993,0.3658157058,93061.832623162,4524,13,0.3,0.0003099109,0,0,0.3425623944
"005108_15612",0.001698804,0.1845801877,100450.647440297,418091,5,0.3,1.72258e-05,0,0,0.150151248
"005107_73050",0.0010022497,0.1770468884,22636.4905713073,473315,5,0.3,9.4484e-06,0,0,0.1409145217
"005109_19740",0.0027976946,0.194392398,31811.0612234051,446020,5,0.3,9.9417e-06,0,0,0.1584937769
"005107_29396",0.0010022497,0.1770468884,18087.7766330404,473315,5,0.3,9.4484e-06,0,0,0.1409145217
"005109_8882",0.0027976946,0.194392398,32667.8574264996,446020,5,0.3,9.9417e-06,0,0,0.1584937769
"010108_3688",0.0019281772,0.2786608828,114331.643821367,13454,10,0.3,0.0002467775,0,0,0.2422341411
"610109_10099",0.0027198264,0.2444973574,57131.7641540739,54007,10,0.3,5.39604e-05,0,0,0.2033755871
"005111_66139",0.0077907016,0.2131025561,10567.7036580655,422315,5,0.3,8.844e-06,0,0,0.1762346968
"005113_27027",0.0192875484,0.2052906677,37500.7725104689,373889,5,0.3,1.1033e-05,0,0,0.1686317579
"005116_23750",0.0719020006,0.2380512773,31336.9020361584,301041,5,0.3,2.21565e-05,0,0,0.2022362627
"010111_2367",0.0078877416,0.3623583664,143077.084552612,6995,10,0.3,0.0002757108,0,0,0.3377475249
"005111_57964",0.0077907016,0.2131025561,106968.39492057,422315,5,0.3,8.844e-06,0,0,0.1762346968
"005111_35512",0.0077907016,0.2131025561,10358.5866903992,422315,5,0.3,8.844e-06,0,0,0.1762346968
"005103_9531",3e-04,0.1829700477,29889.2076192823,401848,5,0.3,4.119e-05,0,0,0.1483535962
"005113_88301",0.0192875484,0.2052906677,17631.034124472,373889,5,0.3,1.1033e-05,0,0,0.1686317579
"005111_44308",0.0077907016,0.2131025561,20908.4718073628,422315,5,0.3,8.844e-06,0,0,0.1762346968
"005111_52893",0.0077907016,0.2131025561,67046.3064090092,422315,5,0.3,8.844e-06,0,0,0.1762346968
"005111_1164",0.0077907016,0.2131025561,28138.8867037584,422315,5,0.3,8.844e-06,0,0,0.1762346968
"005107_78351",0.0010022497,0.1770468884,186110.455949079,473315,5,0.3,9.4484e-06,0,0,0.1409145217
"005109_19243",0.0027976946,0.194392398,4131.00216547788,446020,5,0.3,9.9417e-06,0,0,0.1584937769
"010109_4772",0.0029333702,0.2917150744,52073.32033753,37718,10,0.3,0.0001115956,0,0,0.2597947567
"010115_1349",0.0479049429,0.3102196325,225276.775834331,16734,10,0.3,0.0006232393,0,0,0.2898801688
"617118_20",0.2829305045,0.3011679716,4308.73782257217,157,17,0.3,0.0268753343,0,0,0.2637219137
"005111_30566",0.0077907016,0.2131025561,3926.99415263736,422315,5,0.3,8.844e-06,0,0,0.1762346968
"005107_99204",0.0010022497,0.1770468884,945.611922469563,473315,5,0.3,9.4484e-06,0,0,0.1409145217
"619110_55",0.0050448668,0.2135089984,21638.1009150599,1955,19,0.3,0.0013564741,0,0,0.1759556162
"005109_69033",0.0027976946,0.194392398,39442.2262504001,446020,5,0.3,9.9417e-06,0,0,0.1584937769
"005117_8851",0.1348372139,0.2285550364,10775.9027479703,54930,5,0.3,9.56534e-05,0,0,0.1926846469
"005109_88391",0.0027976946,0.194392398,24297.1785973329,446020,5,0.3,9.9417e-06,0,0,0.1584937769
"005111_99986",0.0077907016,0.2131025561,50253.6589147362,422315,5,0.3,8.844e-06,0,0,0.1762346968
"005108_55647",0.001698804,0.1845801877,90163.627376509,418091,5,0.3,1.72258e-05,0,0,0.150151248
"005107_22700",0.0010022497,0.1770468884,12941.8635038464,473315,5,0.3,9.4484e-06,0,0,0.1409145217
"005110_10489",0.0050928948,0.2066847819,75344.6767757723,286110,5,0.3,3.81605e-05,0,0,0.170589917
"005116_20484",0.0719020006,0.2380512773,8938.22237297307,301041,5,0.3,2.21565e-05,0,0,0.2022362627
"005113_906",0.0192875484,0.2052906677,14050.6851499184,373889,5,0.3,1.1033e-05,0,0,0.1686317579
"013110_662",0.0050319863,0.3606898951,52606.5078252153,6981,13,0.3,0.0003211598,0,0,0.3381433686
"005103_18802",3e-04,0.1829700477,102946.088684281,401848,5,0.3,4.119e-05,0,0,0.1483535962
"005113_28708",0.0192875484,0.2052906677,52848.3559014516,373889,5,0.3,1.1033e-05,0,0,0.1686317579
"005110_11715",0.0050928948,0.2066847819,19434.1471413443,286110,5,0.3,3.81605e-05,0,0,0.170589917
"619113_47",0.0191240737,0.2113974206,15710.1486473843,1540,19,0.3,0.0018930968,0,0,0.174273046
"005111_24647",0.0077907016,0.2131025561,83763.5415362374,422315,5,0.3,8.844e-06,0,0,0.1762346968
"005113_56580",0.0192875484,0.2052906677,8637.47519371496,373889,5,0.3,1.1033e-05,0,0,0.1686317579
"005109_79563",0.0027976946,0.194392398,683.921780854629,446020,5,0.3,9.9417e-06,0,0,0.1584937769
"005107_98090",0.0010022497,0.1770468884,108699.894279723,473315,5,0.3,9.4484e-06,0,0,0.1409145217
"005107_29106",0.0010022497,0.1770468884,6974.28493282311,473315,5,0.3,9.4484e-06,0,0,0.1409145217
"005113_68693",0.0192875484,0.2052906677,34517.0509106156,373889,5,0.3,1.1033e-05,0,0,0.1686317579
"005108_2908",0.001698804,0.1845801877,139489.923372128,418091,5,0.3,1.72258e-05,0,0,0.150151248
"005108_4361",0.001698804,0.1845801877,72004.4806654298,418091,5,0.3,1.72258e-05,0,0,0.150151248
"005107_40828",0.0010022497,0.1770468884,25857.9404879829,473315,5,0.3,9.4484e-06,0,0,0.1409145217
"005103_8285",3e-04,0.1829700477,324006.864425398,401848,5,0.3,4.119e-05,0,0,0.1483535962
"005110_20487",0.0050928948,0.2066847819,135385.987540006,286110,5,0.3,3.81605e-05,0,0,0.170589917
"005103_3585",3e-04,0.1829700477,11807.6583656973,401848,5,0.3,4.119e-05,0,0,0.1483535962
"005107_41168",0.0010022497,0.1770468884,65199.2325304392,473315,5,0.3,9.4484e-06,0,0,0.1409145217
"005111_63997",0.0077907016,0.2131025561,12890.3879104902,422315,5,0.3,8.844e-06,0,0,0.1762346968
"005109_4996",0.0027976946,0.194392398,61974.31373684,446020,5,0.3,9.9417e-06,0,0,0.1584937769
"005109_60560",0.0027976946,0.194392398,14801.5839825618,446020,5,0.3,9.9417e-06,0,0,0.1584937769
"005111_69756",0.0077907016,0.2131025561,17320.104289896,422315,5,0.3,8.844e-06,0,0,0.1762346968
"005106_9239",0.0006999989,0.1701066993,7047.8973277332,288177,5,0.3,4.76813e-05,0,0,0.1366911003
"613113_1276",0.019096593,0.2465436582,105404.110930958,6746,13,0.3,0.0005126196,0,0,0.2100105678
"005113_6545",0.0192875484,0.2052906677,30438.6875615611,373889,5,0.3,1.1033e-05,0,0,0.1686317579
"014110_1594",0.0050707639,0.3385408325,255624.560037755,3595,14,0.3,0.0006102852,0,0,0.3196505336
"005109_68814",0.0027976946,0.194392398,8415.68589465753,446020,5,0.3,9.9417e-06,0,0,0.1584937769
"005113_77726",0.0192875484,0.2052906677,1698.33349435621,373889,5,0.3,1.1033e-05,0,0,0.1686317579
"005113_14579",0.0192875484,0.2052906677,38288.9074900539,373889,5,0.3,1.1033e-05,0,0,0.1686317579
"005103_23494",3e-04,0.1829700477,380986.339453918,401848,5,0.3,4.119e-05,0,0,0.1483535962
"010108_2146",0.0019281772,0.2786608828,25539.9587350031,13454,10,0.3,0.0002467775,0,0,0.2422341411
"010113_1588",0.0192886197,0.359507159,101017.156886134,6624,10,0.3,0.0004541616,0,0,0.3354096329
"005109_9010",0.0027976946,0.194392398,49907.4370747438,446020,5,0.3,9.9417e-06,0,0,0.1584937769
"005111_106485",0.0077907016,0.2131025561,5144.8381549625,422315,5,0.3,8.844e-06,0,0,0.1762346968
"005110_8533",0.0050928948,0.2066847819,20814.9818217719,286110,5,0.3,3.81605e-05,0,0,0.170589917
"005107_102538",0.0010022497,0.1770468884,15188.8811007429,473315,5,0.3,9.4484e-06,0,0,0.1409145217
"005110_2915",0.0050928948,0.2066847819,14716.3719084826,286110,5,0.3,3.81605e-05,0,0,0.170589917
"005113_16416",0.0192875484,0.2052906677,36702.4035848614,373889,5,0.3,1.1033e-05,0,0,0.1686317579
"005107_32013",0.0010022497,0.1770468884,46037.0030421391,473315,5,0.3,9.4484e-06,0,0,0.1409145217
"013109_3626",0.0029961568,0.3022664322,11457.4468534957,21266,13,0.3,0.0001637368,0,0,0.2729529062
"005113_53372",0.0192875484,0.2052906677,45024.0101215835,373889,5,0.3,1.1033e-05,0,0,0.1686317579
"005108_9547",0.001698804,0.1845801877,198691.252030613,418091,5,0.3,1.72258e-05,0,0,0.150151248
"005109_99188",0.0027976946,0.194392398,62259.6482547834,446020,5,0.3,9.9417e-06,0,0,0.1584937769
"005110_1258",0.0050928948,0.2066847819,84156.1067656292,286110,5,0.3,3.81605e-05,0,0,0.170589917
"610109_11421",0.0027198264,0.2444973574,5797.44892978929,54007,10,0.3,5.39604e-05,0,0,0.2033755871
"005110_25141",0.0050928948,0.2066847819,101677.194871976,286110,5,0.3,3.81605e-05,0,0,0.170589917
"613111_28",0.0077117313,0.2460969215,1913.45545241732,6776,13,0.3,0.0006961931,0,0,0.2093256321
"005108_29999",0.001698804,0.1845801877,60285.2024011162,418091,5,0.3,1.72258e-05,0,0,0.150151248
"005109_86634",0.0027976946,0.194392398,13630.8035605817,446020,5,0.3,9.9417e-06,0,0,0.1584937769
"005103_10151",3e-04,0.1829700477,54025.0065398527,401848,5,0.3,4.119e-05,0,0,0.1483535962
"618111_275",0.007719065,0.219817149,21487.2905435874,1836,18,0.3,0.0025621799,0,0,0.183266112
"005107_42520",0.0010022497,0.1770468884,8580.74103445113,473315,5,0.3,9.4484e-06,0,0,0.1409145217
"005109_88062",0.0027976946,0.194392398,95164.4692728331,446020,5,0.3,9.9417e-06,0,0,0.1584937769
"005115_3863",0.0407148977,0.2298021679,127059.955182751,198294,5,0.3,5.23093e-05,0,0,0.1945576752
"005111_24714",0.0077907016,0.2131025561,8743.43906404433,422315,5,0.3,8.844e-06,0,0,0.1762346968
"005107_63038",0.0010022497,0.1770468884,166392.811742327,473315,5,0.3,9.4484e-06,0,0,0.1409145217
"005103_19288",3e-04,0.1829700477,143239.187611045,401848,5,0.3,4.119e-05,0,0,0.1483535962
"005107_102293",0.0010022497,0.1770468884,77722.9836572406,473315,5,0.3,9.4484e-06,0,0,0.1409145217
"005113_36783",0.0192875484,0.2052906677,21938.6713915173,373889,5,0.3,1.1033e-05,0,0,0.1686317579
"005113_62204",0.0192875484,0.2052906677,36879.1719821994,373889,5,0.3,1.1033e-05,0,0,0.1686317579
"005108_7996",0.001698804,0.1845801877,373737.341053055,418091,5,0.3,1.72258e-05,0,0,0.150151248
"005115_16111",0.0407148977,0.2298021679,314454.301783839,198294,5,0.3,5.23093e-05,0,0,0.1945576752
"005108_33351",0.001698804,0.1845801877,64493.2779327106,418091,5,0.3,1.72258e-05,0,0,0.150151248
"012116_76",0.0801452429,0.3711810873,705624.994393448,80,12,0.3,0.0115314616,0,0,0.3504701806
"005111_80576",0.0077907016,0.2131025561,16814.2727188204,422315,5,0.3,8.844e-06,0,0,0.1762346968
"005109_8080",0.0027976946,0.194392398,7586.63132579182,446020,5,0.3,9.9417e-06,0,0,0.1584937769
"010415_30",0.0509390128,0.2939589903,518981.391701499,52,10,0.3504372737,0.0235857383,0,0,0.276486641
"005110_2090",0.0050928948,0.2066847819,138360.763324707,286110,5,0.3,3.81605e-05,0,0,0.170589917
"005111_32715",0.0077907016,0.2131025561,4041.64646198399,422315,5,0.3,8.844e-06,0,0,0.1762346968
"005103_22932",3e-04,0.1829700477,32736.6721457697,401848,5,0.3,4.119e-05,0,0,0.1483535962
"010109_10",0.0029333702,0.2917150744,324957.211298359,37718,10,0.3,0.0001115956,0,0,0.2597947567
"014112_87",0.0123326568,0.355015911,275155.525301868,2612,14,0.3,0.0006948464,0,0,0.3356783061
"012410_51",0.0050230399,0.3780387413,31584.291302858,42,12,0.3491822375,0.0096952146,0,0,0.3602533516
"610108_787",0.0017761099,0.2271846929,48073.4687213408,19925,10,0.3,0.0001727734,0,0,0.1889379183
"005109_4746",0.0027976946,0.194392398,43824.727948401,446020,5,0.3,9.9417e-06,0,0,0.1584937769
"005111_111741",0.0077907016,0.2131025561,66675.1084437311,422315,5,0.3,8.844e-06,0,0,0.1762346968
"005113_30429",0.0192875484,0.2052906677,33556.2506778168,373889,5,0.3,1.1033e-05,0,0,0.1686317579
"005107_94151",0.0010022497,0.1770468884,44127.0490467114,473315,5,0.3,9.4484e-06,0,0,0.1409145217
"005107_103424",0.0010022497,0.1770468884,5210.20513889298,473315,5,0.3,9.4484e-06,0,0,0.1409145217
"005108_21128",0.001698804,0.1845801877,237190.878303729,418091,5,0.3,1.72258e-05,0,0,0.150151248
"013107_2585",0.0012103061,0.3267171038,4776.87534107718,8186,13,0.3,0.0002087325,0,0,0.2914080305
"005109_35520",0.0027976946,0.194392398,15497.1937572877,446020,5,0.3,9.9417e-06,0,0,0.1584937769
"005107_25318",0.0010022497,0.1770468884,25952.8930611625,473315,5,0.3,9.4484e-06,0,0,0.1409145217
